,AC_AREA,AXIS_FID,CLOUD_SCORE,COVERAGE_SCORE,DATE_ACQUIRED,DGO_Area,DGO_FID,DGO_WIDTH,DISTANCE,LANDSAT_PRODUCT_ID,ORDERING_F,Type_I,Type_II,Type_III,Type_IV,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_WATER_MNDWI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,Type_V
195,2588,1,50,100,2020-01-09,3292133.133,32,304.28394,62000,LE07_L2SP_138039_20200109_20200822_02_T1,1000032,1,2,3,0,0,0.0,164,5188.104952618413,-0.11751683529177732,0.032792825721053784,-0.11725534938544413,0.032745136953342566,0.050936817326344815,,,
196,2688,1,46,100,2020-01-25,3292133.133,32,304.28394,62000,LE07_L2SP_138039_20200125_20200822_02_T1,1000032,1,2,3,0,0,0.0,152,4729.8936628021265,-0.12638778445835114,0.03631896779035654,-0.1262375961234819,0.0363037424043502,0.05791397401297674,,,
197,4166,1,1,100,2020-01-10,3748428.128,33,2085.82084,64000,LC08_L2SP_137039_20200110_20200823_02_T1,1000033,1,2,7,0,0,0.0,48,1409.2717584369534,-0.11265209068508421,0.058072897115760164,-0.11251545141344632,0.05802576819371896,0.023181004981941696,,,
198,4166,1,1,100,2020-01-26,3748428.128,33,2085.82084,64000,LC08_L2SP_137039_20200126_20200823_02_T1,1000033,1,2,7,0,0,0.0,52,1717.0886044750798,-0.1383215185411585,0.05372759908735804,-0.13821335317969613,0.05370233357526613,0.04517085879273324,,,
199,4166,1,2,100,2020-01-10,3748428.128,33,2085.82084,64000,LC08_L2SP_137040_20200110_20200823_02_T1,1000033,1,2,7,0,0,0.0,27,1039.0651549778954,-0.11463983390705357,0.05874404890665141,-0.11450535348971078,0.05870195181467465,0.03457111577601642,,,
200,4166,1,0,100,2020-01-26,3748428.128,33,2085.82084,64000,LC08_L2SP_137040_20200126_20200823_02_T1,1000033,1,2,7,0,0,0.0,44,1607.1725828331885,-0.1386830833087673,0.054005274851808886,-0.13857685942256312,0.053980128176211575,0.03755039992735268,,,
201,4166,1,1,100,2020-01-17,3748428.128,33,2085.82084,64000,LC08_L2SP_138039_20200117_20200823_02_T1,1000033,1,2,7,0,0,0.0,98,3039.4178712006997,-0.13809675192997897,0.05397941356897879,-0.13801290866041147,0.053957138383309,0.03532298132900034,,,
202,0,1,100,100,2020-01-02,3748428.128,33,2085.82084,64000,LE07_L2SP_137039_20200102_20200822_02_T1,1000033,1,2,7,0,0,0.0,0,0.0,,,,,,,,
203,3804,1,28,100,2020-01-18,3748428.128,33,2085.82084,64000,LE07_L2SP_137039_20200118_20200822_02_T1,1000033,1,2,7,0,0,0.0,169,5124.67482109864,-0.12671100304360358,0.03599110739761029,-0.12659265154821508,0.03594335338798781,0.046160562612789176,,,
204,0,1,100,100,2020-01-02,3748428.128,33,2085.82084,64000,LE07_L2SP_137040_20200102_20200822_02_T1,1000033,1,2,7,0,0,0.0,0,0.0,,,,,,,,
205,3806,1,27,100,2020-01-18,3748428.128,33,2085.82084,64000,LE07_L2SP_137040_20200118_20200822_02_T1,1000033,1,2,7,0,0,0.0,165,4757.457232239527,-0.12822235522213415,0.039577111116179044,-0.12810355608469767,0.039536261339419135,0.0436285221580013,,,
206,2815,1,52,100,2020-01-09,3748428.128,33,2085.82084,64000,LE07_L2SP_138039_20200109_20200822_02_T1,1000033,1,2,7,0,0,0.0,130,3275.4021283000075,-0.1375489999559636,0.03858975984914652,-0.13751037647991984,0.0385672512908636,0.034081392994395956,,,
207,3210,1,41,100,2020-01-25,3748428.128,33,2085.82084,64000,LE07_L2SP_138039_20200125_20200822_02_T1,1000033,1,2,7,0,0,0.0,121,4143.0523432208,-0.1366673313180993,0.04140170437388684,-0.13657910092270556,0.041378870771670455,0.04552505132766071,,,
208,1187,1,63,100,2020-01-10,2165826.247,34,3102.16064,66000,LC08_L2SP_137039_20200110_20200823_02_T1,1000034,1,2,7,0,1,102.43682573983733,1,102.43660057856606,-0.11991795917103293,0.07568752115562538,-0.12017138254627624,0.0758544707592205,,,,
209,2411,1,0,100,2020-01-26,2165826.247,34,3102.16064,66000,LC08_L2SP_137039_20200126_20200823_02_T1,1000034,1,2,7,0,0,0.0,195,4776.027316938634,-0.11370063632134976,0.042392086680303656,-0.1137642724358308,0.04243641885926149,0.04831693989576761,,,
210,861,1,73,100,2020-01-10,2165826.247,34,3102.16064,66000,LC08_L2SP_137040_20200110_20200823_02_T1,1000034,1,2,7,0,3,240.02452382902115,0,0.0,-0.1086427036036612,0.06731957870168671,-0.10907035311237424,0.06754188546542444,,,,
211,2411,1,0,100,2020-01-26,2165826.247,34,3102.16064,66000,LC08_L2SP_137040_20200126_20200823_02_T1,1000034,1,2,7,0,0,0.0,186,4371.906607835181,-0.11512789532402004,0.04291554425315421,-0.11520105889723493,0.0429652688386618,0.04739993614171025,,,
212,2411,1,0,100,2020-01-17,2165826.247,34,3102.16064,66000,LC08_L2SP_138039_20200117_20200823_02_T1,1000034,1,2,7,0,0,0.0,281,5515.703300787265,-0.11147233235045811,0.041623517474040174,-0.11149770482775367,0.04165691455876593,0.04182450785020452,,,
213,0,1,100,100,2020-01-02,2165826.247,34,3102.16064,66000,LE07_L2SP_137039_20200102_20200822_02_T1,1000034,1,2,7,0,0,0.0,0,0.0,,,,,,,,
214,2223,1,24,100,2020-01-18,2165826.247,34,3102.16064,66000,LE07_L2SP_137039_20200118_20200822_02_T1,1000034,1,2,7,0,0,0.0,304,5409.611207962571,-0.09891191121485343,0.027766856322017325,-0.09898800863483043,0.027790802423726137,0.05646390212216306,,,
215,0,1,100,100,2020-01-02,2165826.247,34,3102.16064,66000,LE07_L2SP_137040_20200102_20200822_02_T1,1000034,1,2,7,0,0,0.0,0,0.0,,,,,,,,
216,2222,1,24,100,2020-01-18,2165826.247,34,3102.16064,66000,LE07_L2SP_137040_20200118_20200822_02_T1,1000034,1,2,7,0,0,0.0,301,5330.189383081675,-0.10058678151801448,0.031225150788628354,-0.10066885509046689,0.03125634096604681,0.05818996543898094,,,
217,1883,1,41,100,2020-01-09,2165826.247,34,3102.16064,66000,LE07_L2SP_138039_20200109_20200822_02_T1,1000034,1,2,7,0,0,0.0,203,4392.929097533464,-0.10484634700829294,0.027283372155061845,-0.10477059864367687,0.027221866621399183,0.06548128578491397,,,
218,1716,1,48,100,2020-01-25,2165826.247,34,3102.16064,66000,LE07_L2SP_138039_20200125_20200822_02_T1,1000034,1,2,7,0,0,0.0,186,4328.191432228359,-0.1087506101574666,0.02815640205830544,-0.10864770050766541,0.028136524966797024,0.06421284925366788,,,
219,1776,1,29,100,2020-01-10,2015091.946,35,1184.14563,68000,LC08_L2SP_137039_20200110_20200823_02_T1,1000035,1,2,3,6,0,0.0,3,282.45349251250394,-0.10821583938059794,0.06684355852810632,-0.10820885841139971,0.06679587278413368,0.024767120831449413,,,7.0
220,2236,1,0,100,2020-01-26,2015091.946,35,1184.14563,68000,LC08_L2SP_137039_20200126_20200823_02_T1,1000035,1,2,3,6,0,0.0,166,3418.1021126681603,-0.09757074587117809,0.035944305784306095,-0.09762340723908368,0.03590993587996092,0.04448482694255867,,,7.0
221,1413,1,52,100,2020-01-10,2015091.946,35,1184.14563,68000,LC08_L2SP_137040_20200110_20200823_02_T1,1000035,1,2,3,6,2,204.87239149514704,2,180.01689192559053,-0.11058144171837386,0.0638245702120053,-0.11065024627926699,0.0637959996782809,0.021924682143699713,,,7.0
222,2236,1,0,100,2020-01-26,2015091.946,35,1184.14563,68000,LC08_L2SP_137040_20200126_20200823_02_T1,1000035,1,2,3,6,0,0.0,158,3218.2239700825453,-0.09814582743037102,0.03606575783389435,-0.09820449259413881,0.036039557952976774,0.043970208420928227,,,7.0
223,2236,1,0,100,2020-01-17,2015091.946,35,1184.14563,68000,LC08_L2SP_138039_20200117_20200823_02_T1,1000035,1,2,3,6,0,0.0,222,4303.867953961278,-0.09662817211281635,0.03597824045514268,-0.0967992284330921,0.03599250218509981,0.041948178389997766,,,7.0
224,0,1,100,100,2020-01-02,2015091.946,35,1184.14563,68000,LE07_L2SP_137039_20200102_20200822_02_T1,1000035,1,2,3,6,0,0.0,0,0.0,,,,,,,,7.0
225,2010,1,28,100,2020-01-18,2015091.946,35,1184.14563,68000,LE07_L2SP_137039_20200118_20200822_02_T1,1000035,1,2,3,6,0,0.0,260,5145.195588441233,-0.08616148479790592,0.021983113960763172,-0.08626568115752727,0.02197478511831961,0.049508265426960345,,,7.0
226,0,1,100,100,2020-01-02,2015091.946,35,1184.14563,68000,LE07_L2SP_137040_20200102_20200822_02_T1,1000035,1,2,3,6,0,0.0,0,0.0,,,,,,,,7.0
227,2011,1,28,100,2020-01-18,2015091.946,35,1184.14563,68000,LE07_L2SP_137040_20200118_20200822_02_T1,1000035,1,2,3,6,0,0.0,261,5136.510017107161,-0.08710507727782694,0.025316463617036686,-0.08721412370592502,0.025306311093427392,0.04767036890472445,,,7.0
228,1613,1,56,100,2020-01-09,2015091.946,35,1184.14563,68000,LE07_L2SP_138039_20200109_20200822_02_T1,1000035,1,2,3,6,0,0.0,162,2468.2461483974666,-0.09202983373695632,0.021659962933977806,-0.09194881787543564,0.02158362365855763,0.04869950451714394,,,7.0
229,1740,1,40,100,2020-01-25,2015091.946,35,1184.14563,68000,LE07_L2SP_138039_20200125_20200822_02_T1,1000035,1,2,3,6,0,0.0,218,4915.090069508011,-0.09282585853670976,0.02388947443778868,-0.09293693341558265,0.023925692469278052,0.05104964748008954,,,7.0
230,2962,1,2,100,2020-01-10,2663865.863,36,924.51339,70000,LC08_L2SP_137039_20200110_20200823_02_T1,1000036,1,2,3,7,0,0.0,111,3099.448001415691,-0.08292530816027807,0.04143516386573696,-0.08295929134837482,0.04142385014425164,0.0302785991338239,,,0.0
231,2962,1,1,100,2020-01-26,2663865.863,36,924.51339,70000,LC08_L2SP_137039_20200126_20200823_02_T1,1000036,1,2,3,7,0,0.0,114,3147.748409337825,-0.09796629665358657,0.03405417602302891,-0.0980218435452419,0.03405816141459437,0.052689377410150284,,,0.0
232,2960,1,3,100,2020-01-10,2663865.863,36,924.51339,70000,LC08_L2SP_137040_20200110_20200823_02_T1,1000036,1,2,3,7,0,0.0,125,3503.1830241781668,-0.08513482851662842,0.0420844994167683,-0.08514257783272342,0.04205839828855182,0.030927312358024643,,,0.0
233,2962,1,1,100,2020-01-26,2663865.863,36,924.51339,70000,LC08_L2SP_137040_20200126_20200823_02_T1,1000036,1,2,3,7,0,0.0,105,2914.161941191923,-0.09923249471088855,0.03460605278306248,-0.0992788059908339,0.03460638105417174,0.05392225123322466,,,0.0
234,2962,1,0,100,2020-01-17,2663865.863,36,924.51339,70000,LC08_L2SP_138039_20200117_20200823_02_T1,1000036,1,2,3,7,0,0.0,184,4888.186961162249,-0.09512006488192162,0.032174438445067045,-0.09516234783915357,0.03220292728130219,0.05079848871364732,,,0.0
235,0,1,100,100,2020-01-02,2663865.863,36,924.51339,70000,LE07_L2SP_137039_20200102_20200822_02_T1,1000036,1,2,3,7,0,0.0,0,0.0,,,,,,,,0.0
236,2728,1,22,100,2020-01-18,2663865.863,36,924.51339,70000,LE07_L2SP_137039_20200118_20200822_02_T1,1000036,1,2,3,7,0,0.0,195,4304.788745468641,-0.10256305934467103,0.02710380309683672,-0.1026098928035123,0.027110430857781493,0.06220088947878876,,,0.0
237,0,1,100,100,2020-01-02,2663865.863,36,924.51339,70000,LE07_L2SP_137040_20200102_20200822_02_T1,1000036,1,2,3,7,0,0.0,0,0.0,,,,,,,,0.0
238,2727,1,22,100,2020-01-18,2663865.863,36,924.51339,70000,LE07_L2SP_137040_20200118_20200822_02_T1,1000036,1,2,3,7,0,0.0,190,4629.40668868088,-0.10402881751362086,0.030651257400766286,-0.10407175486682381,0.03066191302155432,0.061321796095284146,,,0.0
239,2446,1,35,100,2020-01-09,2663865.863,36,924.51339,70000,LE07_L2SP_138039_20200109_20200822_02_T1,1000036,1,2,3,7,0,0.0,156,4722.689215829344,-0.09069834590239353,0.020718017608155084,-0.09069306879322164,0.020730930934668636,0.051061284533993334,,,0.0
240,2072,1,53,100,2020-01-25,2663865.863,36,924.51339,70000,LE07_L2SP_138039_20200125_20200822_02_T1,1000036,1,2,3,7,0,0.0,159,5321.792110064531,-0.07133051905651798,0.011829805083218568,-0.07127999816976364,0.011827113114688752,0.0505611834307865,,,0.0
241,3588,1,10,100,2020-01-10,3235546.766,37,736.27275,72000,LC08_L2SP_137039_20200110_20200823_02_T1,1000037,2,3,7,0,2,180.01442740998516,3,282.4489950596193,-0.081514017271219,0.04712811155628552,-0.08141220933377993,0.04706090581556717,0.0057901907356948225,-0.27329681684075247,0.17439832488950188,
242,3596,1,1,100,2020-01-26,3235546.766,37,736.27275,72000,LC08_L2SP_137039_20200126_20200823_02_T1,1000037,2,3,7,0,0,0.0,420,5310.518823004187,-0.07681445466532397,0.021569568002759394,-0.07680270492984424,0.02155238056270367,0.07684258789574112,,,
243,3386,1,20,100,2020-01-10,3235546.766,37,736.27275,72000,LC08_L2SP_137040_20200110_20200823_02_T1,1000037,2,3,7,0,34,1009.580608846765,34,1778.9951424427925,-0.0825018897752744,0.04506677748782629,-0.08246655619561283,0.04503387124289178,0.01773706635497615,-0.223091309219981,0.15825522205020248,
244,3596,1,1,100,2020-01-26,3235546.766,37,736.27275,72000,LC08_L2SP_137040_20200126_20200823_02_T1,1000037,2,3,7,0,0,0.0,416,5214.723552610506,-0.07829321137810123,0.022231939390891752,-0.0782855704878244,0.022216648662288625,0.07756746367356358,,,
245,3596,1,1,100,2020-01-17,3235546.766,37,736.27275,72000,LC08_L2SP_138039_20200117_20200823_02_T1,1000037,2,3,7,0,0,0.0,485,7742.959982202283,-0.07463330352328984,0.020612359222212828,-0.07463631925789185,0.020584069906344052,0.07750303875770578,,,
246,249,1,99,100,2020-01-02,3235546.766,37,736.27275,72000,LE07_L2SP_137039_20200102_20200822_02_T1,1000037,2,3,7,0,0,0.0,0,0.0,-0.03063087631750243,0.024126127060141514,-0.03147308767729917,0.024016805305777694,,,,
247,3223,1,27,100,2020-01-18,3235546.766,37,736.27275,72000,LE07_L2SP_137039_20200118_20200822_02_T1,1000037,2,3,7,0,0,0.0,559,8992.216377428776,-0.05871704837273044,0.007307528928026583,-0.058822368534282264,0.007329689720072209,0.08279660021247533,,,
248,6,1,100,100,2020-01-02,3235546.766,37,736.27275,72000,LE07_L2SP_137040_20200102_20200822_02_T1,1000037,2,3,7,0,0,0.0,0,0.0,,,,,,,,
249,3222,1,27,100,2020-01-18,3235546.766,37,736.27275,72000,LE07_L2SP_137040_20200118_20200822_02_T1,1000037,2,3,7,0,0,0.0,550,8288.401610370172,-0.060090582662378544,0.010624607284494166,-0.060203759634300566,0.010642473460498146,0.0831752347444966,,,
250,2745,1,43,100,2020-01-09,3235546.766,37,736.27275,72000,LE07_L2SP_138039_20200109_20200822_02_T1,1000037,2,3,7,0,0,0.0,436,5290.38744038999,-0.0640117076135523,0.014618192867254211,-0.06407697617133602,0.014603973461061836,0.05534337684497004,,,
251,2753,1,43,100,2020-01-25,3235546.766,37,736.27275,72000,LE07_L2SP_138039_20200125_20200822_02_T1,1000037,2,3,7,0,0,0.0,260,5677.652351812583,-0.09983712861976095,0.023948171113018554,-0.09983890874235417,0.023905665554465907,0.075002322607872,,,
252,2412,1,31,100,2020-01-10,2357447.617,38,535.48545,74000,LC08_L2SP_137039_20200110_20200823_02_T1,1000038,2,3,6,7,0,0.0,164,4542.487671857518,-0.08175075385477598,0.058384800127410735,-0.0816373488786527,0.05844926519563156,0.0226761446460514,,,0.0
253,2619,1,2,100,2020-01-26,2357447.617,38,535.48545,74000,LC08_L2SP_137039_20200126_20200823_02_T1,1000038,2,3,6,7,0,0.0,240,6302.423787420989,-0.08440536560508786,0.02500772899330478,-0.08438792777254005,0.02499611390736006,0.05929002093273926,,,0.0
254,1795,1,57,100,2020-01-10,2357447.617,38,535.48545,74000,LC08_L2SP_137040_20200110_20200823_02_T1,1000038,2,3,6,7,0,0.0,128,3016.6328727006976,-0.09212255062488471,0.0561158233508355,-0.09223064433153322,0.0562297586439407,0.022004181401998342,,,0.0
255,2619,1,2,100,2020-01-26,2357447.617,38,535.48545,74000,LC08_L2SP_137040_20200126_20200823_02_T1,1000038,2,3,6,7,0,0.0,246,6500.320404512224,-0.08458047541392882,0.025062274618334338,-0.08457429791007727,0.025055939619032963,0.06287031729411793,,,0.0
256,2619,1,2,100,2020-01-17,2357447.617,38,535.48545,74000,LC08_L2SP_138039_20200117_20200823_02_T1,1000038,2,3,6,7,0,0.0,476,8999.940284885673,-0.07227924742290141,0.019741174335953512,-0.07224561554245544,0.019721501115989398,0.07251856116116653,,,0.0
257,343,1,96,100,2020-01-02,2357447.617,38,535.48545,74000,LE07_L2SP_137039_20200102_20200822_02_T1,1000038,2,3,6,7,0,0.0,26,1206.1339663619378,-0.034100653599734895,0.027712854561682345,-0.03394681335659915,0.027548810689151212,0.07224026971352729,,,0.0
258,2278,1,33,100,2020-01-18,2357447.617,38,535.48545,74000,LE07_L2SP_137039_20200118_20200822_02_T1,1000038,2,3,6,7,0,0.0,479,7851.2942252715675,-0.06691593656356444,0.010934801052943706,-0.06697608576150081,0.010945359966437036,0.0716608323947759,,,0.0
259,27,1,100,100,2020-01-02,2357447.617,38,535.48545,74000,LE07_L2SP_137040_20200102_20200822_02_T1,1000038,2,3,6,7,0,0.0,0,0.0,-0.08594315151494158,0.028220298589366713,-0.08626039544485943,0.02934752953623136,,,,0.0
260,2277,1,33,100,2020-01-18,2357447.617,38,535.48545,74000,LE07_L2SP_137040_20200118_20200822_02_T1,1000038,2,3,6,7,0,0.0,499,7958.130464922043,-0.06741506626510176,0.014082322006146692,-0.067459221387748,0.014079155832566572,0.07148559662392388,,,0.0
261,2027,1,51,100,2020-01-09,2357447.617,38,535.48545,74000,LE07_L2SP_138039_20200109_20200822_02_T1,1000038,2,3,6,7,0,0.0,375,7723.523243591586,-0.05790144604772201,0.011909520597061235,-0.057764810113915856,0.011873086045298235,0.06314440391441577,,,0.0
262,2051,1,40,100,2020-01-25,2357447.617,38,535.48545,74000,LE07_L2SP_138039_20200125_20200822_02_T1,1000038,2,3,6,7,0,0.0,182,5342.604313634798,-0.08840450283413588,0.016322556943333472,-0.08831249424604955,0.01629992647815914,0.062191667159274155,,,0.0
263,3314,1,8,100,2020-01-10,2981593.3,39,754.47865,76000,LC08_L2SP_137039_20200110_20200823_02_T1,1000039,1,2,3,7,0,0.0,294,7910.835313838651,-0.08338109366667366,0.0474037627744892,-0.08346603270719374,0.04746003766505062,0.045468591325086065,,,0.0
264,3314,1,1,100,2020-01-26,2981593.3,39,754.47865,76000,LC08_L2SP_137039_20200126_20200823_02_T1,1000039,1,2,3,7,0,0.0,133,4334.982170308342,-0.10573879618371664,0.040967487135883496,-0.1058488317755187,0.04104953325095316,0.06197059569304386,,,0.0
265,3289,1,11,100,2020-01-10,2981593.3,39,754.47865,76000,LC08_L2SP_137040_20200110_20200823_02_T1,1000039,1,2,3,7,0,0.0,234,6857.496915540775,-0.08590372665200256,0.046523084607622694,-0.08601514487605297,0.04659174007005474,0.047471844393323484,,,0.0
266,3314,1,1,100,2020-01-26,2981593.3,39,754.47865,76000,LC08_L2SP_137040_20200126_20200823_02_T1,1000039,1,2,3,7,0,0.0,132,4079.7209823176763,-0.10697280521355636,0.041655927716327965,-0.10707848871390523,0.04173384894375414,0.0665145648886241,,,0.0
267,3311,1,1,100,2020-01-17,2981593.3,39,754.47865,76000,LC08_L2SP_138039_20200117_20200823_02_T1,1000039,1,2,3,7,0,0.0,313,7508.612614522507,-0.09796964081153968,0.038674850573203974,-0.0980322184874269,0.03870379478735153,0.07759612837415078,,,0.0
268,2203,1,70,100,2020-01-02,2981593.3,39,754.47865,76000,LE07_L2SP_137039_20200102_20200822_02_T1,1000039,1,2,3,7,0,0.0,500,9483.899652060576,-0.034413187612175225,0.026397028070695498,-0.0346005608675771,0.026457457553256365,0.037541935719321594,,,0.0
269,2896,1,31,100,2020-01-18,2981593.3,39,754.47865,76000,LE07_L2SP_137039_20200118_20200822_02_T1,1000039,1,2,3,7,0,0.0,268,6475.954444911332,-0.100921717773932,0.028242825603371158,-0.10105551998242651,0.028290765058267237,0.0902897562092654,,,0.0
270,504,1,96,100,2020-01-02,2981593.3,39,754.47865,76000,LE07_L2SP_137040_20200102_20200822_02_T1,1000039,1,2,3,7,0,0.0,3,204.86579931678472,-0.08575727863790543,0.04576711419194799,-0.08570079460158886,0.04566421822658972,,,,0.0
271,2893,1,31,100,2020-01-18,2981593.3,39,754.47865,76000,LE07_L2SP_137040_20200118_20200822_02_T1,1000039,1,2,3,7,0,0.0,268,6341.639357658615,-0.10242953479009863,0.031990441372528454,-0.10258205696956407,0.032047054193108195,0.08938474440754622,,,0.0
272,2635,1,40,100,2020-01-09,2981593.3,39,754.47865,76000,LE07_L2SP_138039_20200109_20200822_02_T1,1000039,1,2,3,7,0,0.0,486,9650.253158781923,-0.04288814057317676,0.013166396009509808,-0.04310674082298281,0.013236223624359392,0.06269585638234097,,,0.0
273,2654,1,39,100,2020-01-25,2981593.3,39,754.47865,76000,LE07_L2SP_138039_20200125_20200822_02_T1,1000039,1,2,3,7,0,0.0,96,4118.166669816563,-0.10928226625236391,0.030528512375264293,-0.10927156517296441,0.03054344154128296,0.08996756197404072,,,0.0
274,3541,1,3,100,2020-01-10,3195137.248,40,1570.07696,78000,LC08_L2SP_137039_20200110_20200823_02_T1,1000040,2,7,10,0,0,0.0,753,7626.087683819602,-0.03716333685577277,0.010397390606491252,-0.03738737994291209,0.010564572061503328,0.13846201764778499,,,0.0
275,3541,1,0,100,2020-01-26,3195137.248,40,1570.07696,78000,LC08_L2SP_137039_20200126_20200823_02_T1,1000040,2,7,10,0,0,0.0,704,6437.921890125338,-0.04660966117716192,0.005436202235145522,-0.04679302083291578,0.005558938610312982,0.12075302772786473,,,0.0
276,3542,1,3,100,2020-01-10,3195137.248,40,1570.07696,78000,LC08_L2SP_137040_20200110_20200823_02_T1,1000040,2,7,10,0,0,0.0,757,7322.4036170863765,-0.03761360600911965,0.010383371893719375,-0.037772044265925994,0.010508456927809953,0.1372306298524777,,,0.0
277,3542,1,0,100,2020-01-26,3195137.248,40,1570.07696,78000,LC08_L2SP_137040_20200126_20200823_02_T1,1000040,2,7,10,0,0,0.0,700,6186.798978996265,-0.04811177251505436,0.006210496953303615,-0.04824716070759746,0.0063099243006150075,0.12181993087195885,,,0.0
278,3545,1,0,100,2020-01-17,3195137.248,40,1570.07696,78000,LC08_L2SP_138039_20200117_20200823_02_T1,1000040,2,7,10,0,0,0.0,755,7055.844992223907,-0.04184969162926694,0.005566558306008953,-0.04202367217549544,0.005690865589238541,0.14447538367961105,,,0.0
279,2910,1,50,100,2020-01-02,3195137.248,40,1570.07696,78000,LE07_L2SP_137039_20200102_20200822_02_T1,1000040,2,7,10,0,0,0.0,1315,13812.220742674244,0.006139974916659205,0.006240090044823156,0.006099781094729431,0.006272213211648996,0.036163683951597025,,,0.0
280,3068,1,31,100,2020-01-18,3195137.248,40,1570.07696,78000,LE07_L2SP_137039_20200118_20200822_02_T1,1000040,2,7,10,0,2,204.8649864590298,715,7765.491192078191,-0.032421741136298504,-0.0024854393577518103,-0.0324844632860032,-0.0024165094200721457,0.13802690039434926,,,0.0
281,1076,1,96,100,2020-01-02,3195137.248,40,1570.07696,78000,LE07_L2SP_137040_20200102_20200822_02_T1,1000040,2,7,10,0,0,0.0,437,8102.900265342556,-0.002310078141684037,0.011640038342225104,-0.00189304119542703,0.011514341984567515,0.03229785231160594,,,0.0
282,3067,1,31,100,2020-01-18,3195137.248,40,1570.07696,78000,LE07_L2SP_137040_20200118_20200822_02_T1,1000040,2,7,10,0,2,204.8649864590298,719,8457.21580290761,-0.033913363204339714,0.0009168236519941896,-0.03396812186691934,0.0009821629882300735,0.13861835374498127,,,0.0
283,2905,1,36,100,2020-01-09,3195137.248,40,1570.07696,78000,LE07_L2SP_138039_20200109_20200822_02_T1,1000040,2,7,10,0,0,0.0,871,9712.251553867432,-0.022012508976489056,-5.0041197583679375e-05,-0.022075121040519778,4.330787308185885e-05,0.05619519589925816,,,0.0
284,2802,1,41,100,2020-01-25,3195137.248,40,1570.07696,78000,LE07_L2SP_138039_20200125_20200822_02_T1,1000040,2,7,10,0,0,0.0,718,6745.846681699275,-0.03813576578968314,-0.001269964842684151,-0.03829482670626,-0.0011675971831203657,0.13204189786914772,,,0.0
285,3157,1,2,100,2020-01-10,2839811.461,41,854.46761,80000,LC08_L2SP_137039_20200110_20200823_02_T1,1000041,1,2,3,0,0,0.0,213,4494.002555412337,-0.08345168360647284,0.03628653260148395,-0.08339435991393204,0.0362130100993484,0.05909892870834859,,,0.0
286,3157,1,0,100,2020-01-26,2839811.461,41,854.46761,80000,LC08_L2SP_137039_20200126_20200823_02_T1,1000041,1,2,3,0,0,0.0,141,4056.3080454122346,-0.09554590908586769,0.030127599354954536,-0.0955090865508328,0.03006140413997437,0.057953091200329904,,,0.0
287,3156,1,2,100,2020-01-10,2839811.461,41,854.46761,80000,LC08_L2SP_137040_20200110_20200823_02_T1,1000041,1,2,3,0,0,0.0,209,4468.192304186754,-0.08551334389372316,0.03697728059990927,-0.0854550516656533,0.03690270939841279,0.061013434916997775,,,0.0
288,3157,1,0,100,2020-01-26,2839811.461,41,854.46761,80000,LC08_L2SP_137040_20200126_20200823_02_T1,1000041,1,2,3,0,0,0.0,143,4276.167009593078,-0.09760543794770964,0.03107438730842154,-0.09756283448825735,0.031004135427747694,0.051821044085843704,,,0.0
289,3157,1,0,100,2020-01-17,2839811.461,41,854.46761,80000,LC08_L2SP_138039_20200117_20200823_02_T1,1000041,1,2,3,0,0,0.0,192,4900.030287610639,-0.09709280756399606,0.030763022808766867,-0.09708619950239654,0.030701927996824516,0.051765179350543054,,,0.0
290,2572,1,47,100,2020-01-02,2839811.461,41,854.46761,80000,LE07_L2SP_137039_20200102_20200822_02_T1,1000041,1,2,3,0,0,0.0,424,6587.833321585567,-0.024818622983655544,0.016028512087375265,-0.024893923791506484,0.016052371147084233,0.03319309524792147,,,0.0
291,2627,1,39,100,2020-01-18,2839811.461,41,854.46761,80000,LE07_L2SP_137039_20200118_20200822_02_T1,1000041,1,2,3,0,0,0.0,174,4112.833951973001,-0.09833153623481079,0.023522101633606154,-0.0982929083914995,0.02339630398477406,0.05998986789548872,,,0.0
292,934,1,93,100,2020-01-02,2839811.461,41,854.46761,80000,LE07_L2SP_137040_20200102_20200822_02_T1,1000041,1,2,3,0,0,0.0,14,473.0589105116901,-0.048587284429470454,0.026240394900929793,-0.048731912431051294,0.026280481825404243,0.07052763920996066,,,0.0
293,2627,1,39,100,2020-01-18,2839811.461,41,854.46761,80000,LE07_L2SP_137040_20200118_20200822_02_T1,1000041,1,2,3,0,0,0.0,172,4166.103819816831,-0.10012658517152447,0.027307551776137563,-0.10008414426189832,0.027174583232236947,0.06146014655115602,,,0.0
294,2564,1,37,100,2020-01-09,2839811.461,41,854.46761,80000,LE07_L2SP_138039_20200109_20200822_02_T1,1000041,1,2,3,0,0,0.0,484,6238.834007996109,-0.0724535632409152,0.018546876013403858,-0.07236169816234493,0.01847315185627536,0.02097550535210715,,,0.0
295,2654,1,32,100,2020-01-25,2839811.461,41,854.46761,80000,LE07_L2SP_138039_20200125_20200822_02_T1,1000041,1,2,3,0,0,0.0,154,4658.115117897322,-0.09452751511261252,0.01989078191216383,-0.09449012500213527,0.019882397180182566,0.058453780769736854,,,0.0
